Unnamed: 0,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
1190,41133,GERBER SCIENTIFIC INC,2009-07-07,3.0,0.0,32.0,13.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,12033.0,351.87699999999984,-1.4580000000000002,-0.004143493,7.2,0.0,-45.13888889,Manufacturing
1191,42228,GOLDEN ENTERPRISES INC,2009-08-26,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,42.743,4.209,0.098472264,3.1,1.47,24.35483871,Manufacturing
1192,910406,HAIN CELESTIAL GROUP INC,2009-08-31,3.0,0.0,16.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,5557.0,1123.496,-24.72300000000001,-0.022005419,15.61,0.0,50.41639974,Manufacturing
1193,881790,HF FINANCIAL CORP,2009-09-18,5.0,4.0,85.0,11.0,5.0,4.0,0.0,3.0,1.0,5.0,9.0,6.0,1.0,0.0,31671.0,1176.796,7.816,0.006641763,11.82,3.1210000000000004,64.30626058,Retail Trade
1194,937136,HYPERDYNAMICS CORP,2009-09-30,14.0,0.0,31.0,2.0,4.0,2.0,0.0,4.0,0.0,4.0,3.0,4.0,2.0,0.0,12609.0,9.44,-8.786,-0.9307203390000001,0.42,0.097,325.452381,Mining
1195,820318,II-VI INC,2009-08-28,4.0,1.0,9.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4532.0,368.282,36.781,0.09987183699999999,22.23,0.0,57.08502024,Manufacturing
1196,736822,IMMUCOR INC,2009-07-24,2.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,3929.0,519.8340000000002,82.583,0.158864176,19.64,0.0,-23.3706721,Manufacturing
1197,722830,IMMUNOMEDICS INC,2009-08-27,5.0,0.0,13.0,8.0,0.0,2.0,0.0,1.0,0.0,12.0,6.0,3.0,0.0,0.0,8054.0,53.28100000000001,2.274,0.042679379,2.54,0.0,-16.14173228,Manufacturing
1198,1036262,INTEST CORP,2009-07-10,7.0,1.0,22.0,26.0,1.0,3.0,0.0,0.0,0.0,9.0,1.0,6.0,5.0,0.0,12563.0,15.144,-4.843,-0.319796619,1.73,0.0,-85.54913295,Manufacturing
1199,798359,INVESTORS REAL ESTATE TRUST,2009-07-14,3.0,2.0,15.0,4.0,5.0,0.0,1.0,0.0,1.0,8.0,4.0,3.0,0.0,0.0,9050.0,1660.93,4.001,0.0024088910000000002,8.73,49.457,572.4742268,"Finance, Insurance, and Real Estate"
1200,1283552,JACKSON HEWITT TAX SERVICE INC,2009-07-02,1.0,0.0,7.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,6660.0,346.42400000000015,-272.259,-0.7859126390000001,1.68,0.0,191.0714286,Services
1201,1222915,JEFFERSON BANCSHARES INC,2009-09-14,1.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3063.0,662.655,2.63,0.003968883,6.09,1.587,79.09688013,Retail Trade
1202,55242,KENNAMETAL INC,2009-08-14,2.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2302.0,2346.974,-119.742,-0.051019739,19.18,35.466,254.6193952,Manufacturing
1203,55529,KEWAUNEE SCIENTIFIC CORP /DE/,2009-07-20,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1232.0,56.621,3.572,0.063086134,13.19,0.976,-21.48597422,Manufacturing
1204,55772,KIMBALL INTERNATIONAL INC,2009-08-31,4.0,0.0,25.0,14.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,7788.0,642.269,17.328,0.011515976,6.26,15.561,358461.095,Manufacturing
1205,1297341,Kentucky First Federal Bancorp,2009-09-28,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2855.0,240.90099999999998,0.728,0.0030219879999999998,12.15,1.169,-13.42386831,Retail Trade
1206,707549,LAM RESEARCH CORP,2009-08-27,0.0,0.0,19.0,9.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,6721.0,1951.871,-302.14799999999997,-0.15479916400000002,26.0,0.0,39.03846154,Manufacturing
1207,1114925,LANTRONIX INC,2009-09-28,6.0,0.0,25.0,7.0,5.0,2.0,0.0,1.0,0.0,6.0,4.0,3.0,0.0,0.0,8608.0,30.756,-0.78,-0.025360905,0.46,0.0,50,Manufacturing
1208,1344632,"Lawson Software, Inc.",2009-07-16,9.0,0.0,15.0,14.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,1.0,11113.0,1372.0439999999999,13.024000000000001,0.009492407,8.245,0.0,-36.20375985,Services
1209,62234,MARCUS CORP,2009-08-11,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2312.0,704.4110000000003,16.115,0.022877269,10.95,9.883,90.07305936,Services
1211,874733,MEDIWARE INFORMATION SYSTEMS INC,2009-09-09,4.0,0.0,12.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5827.0,60.119,1.574,0.026181407,6.15,0.0,-4.87804878,Services
1212,65011,MEREDITH CORP,2009-08-25,1.0,0.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1402.0,1669.3029999999999,-107.084,-0.06414892900000001,25.55,39.73,166.223092,Manufacturing
1213,835011,MGP INGREDIENTS INC,2009-09-11,1.0,0.0,16.0,3.0,5.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,14946.0,145.132,-69.123,-0.476276769,2.86,0.0,102.7972028,Manufacturing
1214,789019,MICROSOFT CORP,2009-07-30,5.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4049.0,77888.0,14569.0,0.187050637,23.77,4620.0,19451.99832,Services
1215,1059786,MIPS TECHNOLOGIES INC,2009-09-15,4.0,0.0,10.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,4876.0,67.885,-9.437999999999999,-0.139029241,3.0,0.0,"25.0    Finance, Ins","urance, and Real Estate"
1216,1285785,MOSAIC CO,2009-07-24,4.0,0.0,35.0,15.0,8.0,6.0,1.0,4.0,0.0,5.0,6.0,4.0,0.0,0.0,24297.0,12707.7,827.1,0.06508652200000001,46.17,668.0,1465.302144,Manufacturing
1217,1381639,Mayflower Bancorp Inc,2009-07-21,3.0,2.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,4013.0,255.53,1.163,0.004551325,7.94,0.584,-4.483627204,Retail Trade
1218,70530,NATIONAL SEMICONDUCTOR CORP,2009-07-29,8.0,0.0,35.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,10178.0,2274.8,209.2,0.091964129,14.05,75.7,537.5800712,Manufacturing
1219,1041514,NET 1 UEPS TECHNOLOGIES INC,2009-08-27,3.0,2.0,33.0,26.0,3.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,3.0,0.0,23495.0,499.48699999999997,86.601,0.173379888,13.59,0.0,78.80794702,Services
1220,1308161,NEWS CORP,2009-08-12,1.0,0.0,7.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,20098.0,53121.0,-3378.0,-0.06359067,9.11,314.0,3511.855104,"Transportation, Communications, Electric, Gas, Sanitation"
1221,721237,NOBEL LEARNING COMMUNITIES INC,2009-09-09,5.0,5.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,6.0,10908.0,119.575,4.564,0.038168513,11.47,0.0,21.36006975,Services
1222,1106851,OMNIVISION TECHNOLOGIES INC,2009-07-01,11.0,0.0,38.0,23.0,15.0,4.0,0.0,0.0,0.0,4.0,10.0,11.0,0.0,0.0,21094.0,797.693,6.724,0.008429308,17.5575,0.0,-45.8351132,Manufacturing
1223,1082506,OPENWAVE SYSTEMS INC,2009-09-09,1.0,0.0,27.0,4.0,11.0,2.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,6999.0,208.36700000000002,-85.876,-0.41213819799999996,2.24,0.0,-33.48214286,Wholesale Trade
1224,889930,OVERLAND STORAGE INC,2009-09-09,7.0,0.0,17.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,6253.0,47.052,-18.028,-0.383150557,0.47,0.0,146.8085106,Manufacturing
1225,75829,PALL CORP,2009-09-29,5.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2368.0,2840.812,195.61900000000003,0.068860241,30.08,67.523,258.8530585,Manufacturing
1226,76334,PARKER HANNIFIN CORP,2009-08-27,1.0,0.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2427.0,9855.902,508.515,0.051594972999999995,42.96,161.575,442.1205773,Manufacturing
1227,1042821,PERVASIVE SOFTWARE INC,2009-09-08,5.0,0.0,12.0,12.0,7.0,5.0,1.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,7728.0,94.706,5.311,0.056078812,6.09,0.0,-29.55665025,Services
1228,915127,PHC INC /MA/,2009-09-29,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2040.0,22.691999999999997,-2.454,2.48e-05,1.4,0.0,n/a    Services,
1229,1422862,"PMFG, Inc.",2009-09-14,7.0,0.0,19.0,41.0,19.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,15341.0,153.18,2.8960000000000004,0.018905862,8.95,0.0,423.6871508,Manufacturing
1230,80424,PROCTER & GAMBLE CO,2009-08-14,3.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.0,134833.0,13436.0,0.099649196,51.1,5044.0,9889.843444,Manufacturing
1231,1010470,PROVIDENT FINANCIAL HOLDINGS INC,2009-09-14,2.0,3.0,39.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,7103.0,1579.6129999999994,-7.439,-0.0047093809999999995,5.54,0.994,88.33935018,Retail Trade
1232,880460,"Perfumania Holdings, Inc.",2009-07-02,1.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,3752.0,306.585,-15.828,-0.051626792000000005,6.2,0.0,-58.87096774,Retail Trade
1233,1398797,Point.360,2009-09-28,1.0,0.0,17.0,7.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4463.0,37.394,-12.46,-0.333208536,1.26,0.0,19.04761905,Services
1234,32870,QUIXOTE CORP,2009-09-14,6.0,0.0,16.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,4247.0,85.59200000000001,-11.11,-0.129801851,2.83,0.0,189.0459364,Manufacturing
1235,943819,RESMED INC,2009-08-21,5.0,1.0,14.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,13733.0,1507.9679999999994,146.44799999999995,0.097116119,40.73,0.0,-12.25141174,Manufacturing
1236,68270,RUBY TUESDAY INC,2009-08-03,2.0,1.0,18.0,5.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,4986.0,1064.029,45.343999999999994,0.04261538,10.76,0.0,-42.56505576,Retail Trade
1237,1070380,SABA SOFTWARE INC,2009-08-12,2.0,0.0,13.0,6.0,8.0,8.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,7910.0,103.444,2.8930000000000002,0.027966823,5.15,0.0,-30.67961165,Services
1238,918965,SCANSOURCE INC,2009-08-27,0.0,0.0,23.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7438.0,748.6310000000003,47.688,0.063700274,24.52,0.0,9.135399674,Wholesale Trade
1239,922612,SCHMITT INDUSTRIES INC,2009-08-04,3.0,1.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1924.0,11.352,-1.7109999999999999,-0.15072234,4.05,0.0,-18.51851852,Manufacturing
1240,1090908,SELECTICA INC,2009-07-09,2.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6961.0,22.495,-4.644,-0.206445877,4.97,0.0,-91.75050302,Services
1241,1024452,SMF ENERGY CORP,2009-09-28,1.0,0.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,4012.0,30.118000000000002,-2.339,-0.077661199,0.37,2.323,690.0    Wholesale T,rade
1242,916907,SOUTHERN MISSOURI BANCORP INC,2009-09-28,4.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2427.0,465.897,3.835,0.008231433,9.95,1.3130000000000002,68.87437186,Retail Trade
1243,828747,"SPORT SUPPLY GROUP, INC.",2009-08-31,0.0,1.0,17.0,35.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,11762.0,153.10299999999995,11.915999999999999,0.077829958,8.59,1.245,34.05122235,Retail Trade
1244,310354,STANDEX INTERNATIONAL CORP/DE/,2009-08-31,1.0,0.0,15.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2814.0,433.709,-5.405,-0.012462273000000001,11.6,8.873,155.2844828,Manufacturing
1245,933034,STRATTEC SECURITY CORP,2009-08-28,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,128.189,-6.122000000000001,-0.047757608,13.8,0.99,160.7971014,Manufacturing
1246,96793,SUNLINK HEALTH SYSTEMS INC,2009-09-28,1.0,0.0,12.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,6091.0,107.383,0.912,0.008492964,2.17,0.0,121.6589862,Retail Trade
1247,1092367,SYCAMORE NETWORKS INC,2009-09-29,3.0,0.0,17.0,12.0,6.0,4.0,2.0,1.0,0.0,4.0,2.0,7.0,1.0,0.0,9133.0,971.813,-53.571999999999996,-0.055125832,3.4,0.0,2.352941176,Public Administration
1248,96021,SYSCO CORP,2009-08-25,2.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2887.0,10216.619,1055.948,0.103355915,22.48,557.487,2502.299822,Wholesale Trade
1249,1137789,Seagate Technology,2009-08-19,10.0,3.0,46.0,35.0,13.0,4.0,0.0,1.0,0.0,6.0,2.0,11.0,1.0,1.0,22188.0,7087.0,-3086.0,-0.435445181,10.46,132.0,1344.837476,Manufacturing
1250,1041177,Sutor Technology Group LTD,2009-09-25,5.0,0.0,12.0,17.0,8.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,11637.0,302.414,18.634,0.061617517999999996,3.27,0.0,116.2079511,Manufacturing
1251,318833,TEAM INC,2009-08-11,1.0,0.0,16.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,2533.0,264.98900000000003,12.275,0.046322678,15.04,0.0,-5.917553191,Services
1252,97472,TEXAS INDUSTRIES INC,2009-07-17,2.0,1.0,13.0,5.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,4233.0,1531.747,-38.853,-0.025365155,36.3,8.328,16.68870523,Manufacturing
1253,103096,TRC COMPANIES INC /DE/,2009-09-25,4.0,0.0,21.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,3542.0,336.89599999999996,-23.908,-0.07096552099999999,4.0,0.215,5.875,Services
1254,98338,TSR INC,2009-08-18,2.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2500.0,15.612,0.14300000000000002,0.009159621,2.45,0.0,-28.57142857,Services
1255,1293282,TechTarget Inc,2009-07-16,9.0,2.0,15.0,6.0,4.0,5.0,1.0,0.0,0.0,6.0,5.0,2.0,3.0,0.0,8892.0,214.063,-5.1160000000000005,-0.023899506,5.63,0.0,-23.26820604,Services
1256,867963,UNITED AMERICAN HEALTHCARE CORP,2009-09-24,6.0,0.0,27.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,5914.0,22.238000000000003,-8.705,-0.391447073,1.65,0.0,21.21212121,Manufacturing
1257,882873,UROLOGIX INC,2009-09-21,6.0,0.0,8.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,4322.0,12.140999999999998,-4.419,-0.363973314,1.24,0.0,42.74193548,Manufacturing
1258,717720,VALUE LINE INC,2009-07-16,2.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,7510.0,59.985,-23.188000000000002,-0.386563307,21.71,35.934,194.7213266,Manufacturing
1259,1262976,VISTAPRINT N.V.,2009-08-31,5.0,0.0,21.0,15.0,6.0,3.0,0.0,0.0,0.0,8.0,5.0,3.0,2.0,0.0,15533.0,369.54900000000004,55.68600000000001,0.15068637699999998,42.65,0.0,-37.25674091,Manufacturing
1260,107681,WINN DIXIE STORES INC,2009-08-24,3.0,2.0,7.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3929.0,1815.049,39.789,0.021921722,12.54,0.0,27.75119617,Retail Trade
1261,108516,WORTHINGTON INDUSTRIES INC,2009-07-30,5.0,0.0,21.0,8.0,5.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,6.0,1.0,8945.0,1520.3470000000002,45.24100000000001,0.029757022999999997,14.72,31.676,210.2309783,Manufacturing
1262,730716,ZYGO CORP,2009-09-14,4.0,1.0,13.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,3841.0,124.09899999999999,-66.064,-0.532349173,4.66,0.0,110.944206,Manufacturing
1263,1314102,pSivida Corp.,2009-09-25,3.0,0.0,13.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,7101.0,37.104,-2.511,-0.067674644,1.794,0.0,61.64994426,Manufacturing
1264,1183941,ACTIVIDENTITY CORP,2009-12-14,8.0,0.0,17.0,6.0,12.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,5286.0,114.57700000000001,-5.546,-0.04840413,2.77,0.0,-18.41155235,Services
1265,868857,AECOM TECHNOLOGY CORP,2009-11-27,4.0,0.0,19.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4777.0,3789.881,189.696,0.050053287,27.14,0.139,-9.436256448,Services
1266,2969,AIR PRODUCTS & CHEMICALS INC /DE/,2009-11-25,4.0,0.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2506.0,13029.1,631.3,0.048453078,77.58,376.3,473.3307553,Manufacturing
1267,1003607,ALTIGEN COMMUNICATIONS INC,2009-12-28,7.0,0.0,16.0,18.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,13302.0,11.331,-4.71,-0.415673815,1.0,0.0,-1,"Transportation, Communications, Electric, Gas, Sanitation"
1268,350832,AMERICAN PACIFIC CORP,2009-12-29,5.0,0.0,15.0,2.0,10.0,7.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,9549.0,264.841,-5.959,-0.022500292999999998,7.65,0.0,70.71895425,Manufacturing
1269,932628,AMERIGAS PARTNERS LP,2009-11-20,0.0,0.0,14.0,4.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,6394.0,1657.5639999999999,224.643,0.001777305,36.04,165.282,564252.2338,Retail Trade
1270,320193,APPLE INC,2009-10-27,11.0,1.0,28.0,6.0,11.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,7759.0,47501.0,8235.0,0.17336477100000006,185.35,0.0,-38.67817642,Manufacturing
1271,1084755,ARIBA INC,2009-11-25,5.0,0.0,19.0,0.0,9.0,4.0,0.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,6108.0,668.171,8.193,0.012261831,11.6,0.0,21.81034483,Services
1272,1005010,ARTHROCARE CORP,2009-11-18,6.0,0.0,37.0,18.0,2.0,3.0,0.0,1.0,0.0,3.0,4.0,11.0,0.0,0.0,17770.0,391.12800000000004,-5.777,-0.014770101,23.7,28.045,38.45991561,Manufacturing
1273,866787,AUTOZONE INC,2009-10-26,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2035.0,5318.405,657.049,0.12354249099999999,147.25,0.0,-6.80475382,Retail Trade
1274,1368457,Alberto-Culver CO,2009-11-24,0.0,0.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,5245.0,1558.014,119.374,0.076619337,27.68,28.452,101.199422,Manufacturing
1275,1124941,BEACON ROOFING SUPPLY INC,2009-12-01,4.0,0.0,9.0,27.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7843.0,1040.786,52.418,0.05036386,15.98,0.0,-2.25281602,Wholesale Trade
1276,1009626,BROCADE COMMUNICATIONS SYSTEMS INC,2009-12-14,7.0,0.0,18.0,11.0,13.0,1.0,1.0,0.0,0.0,10.0,3.0,7.0,0.0,1.0,15266.0,3660.703,-76.585,-0.020920845,8.6,0.0,-56.1627907,Manufacturing
1277,320174,BSD MEDICAL CORP,2009-11-06,3.0,0.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,3697.0,12.857000000000001,-11.385,-0.885509839,2.13,0.0,273.2394366,Manufacturing
1278,1102934,CABOT MICROELECTRONICS CORP,2009-11-24,2.0,0.0,11.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2783.0,515.144,11.187000000000001,0.021716258,34.86,0.0,-7.974756168,Manufacturing
1279,887733,CENTRAL GARDEN & PET CO,2009-11-20,5.0,1.0,28.0,19.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,13114.0,1150.925,65.94800000000001,0.057299998,10.93,0.0,-45.56267155,Wholesale Trade
1280,936395,CIENA CORP,2009-12-22,8.0,0.0,38.0,2.0,29.0,4.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0,1.0,9569.0,1504.3829999999994,-581.154,-0.38630721,11.73,0.0,-18.07331628,Manufacturing
1281,1350072,"CMS Bancorp, Inc.",2009-12-15,0.0,2.0,23.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,4726.0,243.16400000000002,-0.439,-0.001805366,7.1,0.0,8.732394366,Retail Trade
1282,22444,COMMERCIAL METALS CO,2009-10-30,9.0,0.0,23.0,9.0,8.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,1.0,5466.0,3687.5559999999996,20.802,0.005641135,16.93,54.139,373.5321914,Manufacturing
1283,1066026,CONCUR TECHNOLOGIES INC,2009-11-18,5.0,1.0,9.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5251.0,670.885,25.677,0.038273326,39.76,0.0,-3.772635815,Services
1284,909832,COSTCO WHOLESALE CORP /NEW,2009-10-16,2.0,1.0,22.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,7223.0,21979.0,1086.0,0.049410801,50.98,296.0,612.161632,Retail Trade
1285,26076,CUBIC CORP /DE/,2009-12-09,6.0,0.0,17.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,4448.0,756.315,55.68600000000001,0.073628052,39.47,4.811,-25.51051431,Manufacturing
1286,796505,"Clearfield, Inc.",2009-12-18,1.0,0.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,3702.0,20.429000000000002,3.785,0.185275833,4.45,0.0,-73.93258427,Manufacturing
1287,792130,DATAWATCH CORP,2009-12-21,7.0,0.0,10.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3290.0,12.043,-4.94,-0.410196795,2.36,0.0,-25.42372881,Services
1288,854775,DIGI INTERNATIONAL INC,2009-12-03,3.0,0.0,28.0,10.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,10973.0,258.948,4.083,0.015767644,8.52,0.0,19.71830986,Manufacturing
1289,896985,Destination Maternity Corp,2009-12-14,0.0,0.0,13.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,7666.0,196.007,-40.681999999999995,-0.207553812,18.13,0.0,-23.44180916,Retail Trade
1290,350797,EATON VANCE CORP,2009-12-22,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,1075.067,130.107,0.121022225,28.39,73.285,235.6287425,"Finance, Insurance, and Real Estate"
1291,32604,EMERSON ELECTRIC CO,2009-11-23,1.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1335.0,19763.0,1724.0,0.08723372,40.08,998.0,2491.791417,Manufacturing
1292,316253,ENZO BIOCHEM INC,2009-10-14,4.0,0.0,11.0,7.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7211.0,133.128,-23.564,-0.177002584,5.1,0.0,178.627451,Services
1293,866706,ESCO TECHNOLOGIES INC,2009-11-30,12.0,0.0,25.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6784.0,923.687,49.408,0.053489981,39.4,0.0,22.25888325,Manufacturing
1294,876523,EZCORP INC,2009-12-14,1.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9607.0,492.517,68.472,0.000561899,13.66,0.0,n/a    Retail Trade,
1295,34408,FAMILY DOLLAR STORES INC,2009-10-27,2.0,1.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3693.0,2842.722,291.26599999999996,0.102460248,30.28,74.013,226.7272127,Retail Trade
1296,787075,FIRST FINANCIAL HOLDINGS INC /DE/,2009-12-11,5.0,7.0,102.0,5.0,6.0,7.0,0.0,0.0,1.0,4.0,6.0,7.0,3.0,0.0,28210.0,3510.287000000001,29.32,0.008352593,15.97,7.826,112.9367564,Retail Trade
1297,886206,FRANKLIN COVEY CO,2009-11-16,3.0,0.0,24.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6372.0,143.878,-10.832,-0.075286006,5.54,0.0,61.55234657,Services
1298,93631,FREDERICK'S OF HOLLYWOOD GROUP INC /NY/,2009-10-23,2.0,0.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,11261.0,77.637,-34.047,-0.438540902,0.94,0.584,66.38297872,Retail Trade
