,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,cik,company_name,date,at,ni,roa
7154,7.0,0.0,65.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,2.0,0.0,10095.0,714395,GERMAN AMERICAN BANCORP INC,2016-03-09,2955.994,35.184,0.011902595
7155,29.0,0.0,80.0,20.0,13.0,1.0,0.0,0.0,1.0,16.0,26.0,9.0,0.0,0.0,39472.0,886744,GERON CORP,2016-03-10,130.249,-29.537,-0.226773334
7156,7.0,0.0,41.0,13.0,9.0,1.0,0.0,1.0,0.0,6.0,10.0,9.0,2.0,0.0,14589.0,1052752,GETTY REALTY CORP,2016-03-10,877.306,38.411,0.04378289900000001
7158,3.0,1.0,19.0,17.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,10297.0,912562,GIBRALTAR INDUSTRIES INC,2016-02-18,918.245,33.675,0.036673219
7159,5.0,0.0,33.0,8.0,11.0,7.0,0.0,0.0,1.0,3.0,2.0,12.0,0.0,1.0,14059.0,882095,GILEAD SCIENCES INC,2016-02-24,56977.0,13501.0,0.236955263
7160,3.0,0.0,23.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4614.0,868671,GLACIER BANCORP INC,2016-02-25,9450.6,121.131,0.012817281000000002
7161,4.0,0.0,46.0,15.0,6.0,2.0,0.0,2.0,0.0,7.0,4.0,3.0,2.0,0.0,17988.0,1234006,GLADSTONE COMMERCIAL CORP,2016-02-17,851.742,3.958,0.004646947
7162,6.0,0.0,51.0,26.0,14.0,3.0,0.0,3.0,1.0,10.0,10.0,7.0,0.0,0.0,24391.0,1495240,GLADSTONE LAND CORP,2016-02-23,333.985,0.44799999999999995,0.0013413779999999998
7163,3.0,0.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4627.0,41719,GLATFELTER,2016-02-26,1521.259,21.554000000000002,0.014168528
7164,16.0,0.0,38.0,13.0,23.0,4.0,1.0,0.0,1.0,14.0,5.0,11.0,0.0,0.0,24391.0,1192448,GLAUKOS CORP,2016-03-15,134.371,4.522,0.033653095
7165,8.0,1.0,39.0,5.0,8.0,7.0,0.0,0.0,0.0,6.0,5.0,8.0,0.0,0.0,16080.0,1533526,GLOBAL BRASS & COPPER HLDGS,2016-03-09,582.6,32.2,0.055269482
7168,8.0,0.0,85.0,27.0,9.0,1.0,0.0,0.0,1.0,6.0,10.0,4.0,1.0,0.0,30027.0,1323468,GLOBAL PARTNERS LP,2016-02-29,2564.02,-199.412,-0.07777318400000001
7169,5.0,0.0,31.0,11.0,10.0,6.0,0.0,0.0,0.0,3.0,7.0,9.0,0.0,0.0,13690.0,1112920,GLOBALSCAPE INC,2016-03-03,49.745,3.585,0.072067544
7171,12.0,0.0,46.0,27.0,20.0,2.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,22738.0,1237831,GLOBUS MEDICAL INC,2016-02-29,927.637,104.34100000000001,0.112480421
7173,8.0,0.0,21.0,12.0,15.0,6.0,0.0,1.0,0.0,10.0,6.0,7.0,0.0,0.0,18212.0,1366246,GLU MOBILE INC,2016-03-04,339.504,-87.44,-0.257552194
7174,14.0,0.0,56.0,48.0,19.0,2.0,0.0,2.0,1.0,13.0,15.0,16.0,0.0,0.0,40058.0,1253689,GLYCOMIMETICS INC,2016-02-29,42.388000000000005,-31.81,-0.75044824
7175,3.0,0.0,25.0,6.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,2.0,10570.0,1502034,GNC HOLDINGS INC,2016-02-11,2068.639,-286.25,-0.138376005
7176,6.0,0.0,40.0,8.0,9.0,2.0,1.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,9106.0,1160791,GOLD RESOURCE CORP,2016-03-09,118.461,4.387,0.037033285
7177,2.0,3.0,12.0,3.0,5.0,0.0,0.0,3.0,0.0,3.0,5.0,3.0,0.0,1.0,7960.0,1071255,GOLDEN ENTERTAINMENT INC,2016-03-14,419.07800000000003,16.3,0.038894907
7179,1.0,0.0,13.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4881.0,42316,GOLDFIELD CORP,2016-03-16,91.302,13.0,0.142384614
7180,13.0,0.0,81.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,4.0,13583.0,886982,GOLDMAN SACHS GROUP INC,2016-02-22,860165.0,7398.0,0.008600675
7182,4.0,0.0,13.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,7013.0,42582,GOODYEAR TIRE & RUBBER CO,2016-02-09,16511.0,1264.0,0.076555024
7184,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,814.0,42682,GORMAN-RUPP CO,2016-03-11,382.81800000000004,24.883000000000003,0.064999556
7186,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2100.0,42888,GRACO INC,2016-02-16,1243.109,40.674,0.032719576
7190,1.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,277135,GRAINGER (W W) INC,2016-02-29,5694.307,605.928,0.106409437
7191,8.0,0.0,41.0,3.0,8.0,3.0,1.0,1.0,0.0,7.0,19.0,8.0,0.0,0.0,24953.0,1273441,GRAN TIERRA ENERGY INC,2016-02-29,1367.896,-465.565,-0.340351167
7193,6.0,0.0,41.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,11619.0,861459,GRANITE CONSTRUCTION INC,2016-02-25,1733.453,57.122,0.032952725
7195,1.0,0.0,9.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5168.0,1408075,GRAPHIC PACKAGING HOLDING CO,2016-02-12,4603.4,228.0,0.049528609
7196,4.0,0.0,14.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,3.0,10.0,0.0,0.0,6788.0,43196,GRAY TELEVISION INC,2016-02-26,2783.3309999999997,62.273,0.022373552
7198,6.0,0.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,10633.0,1143068,GREAT PLAINS ENERGY INC,2016-02-24,13570.0,290.0,0.021370671
7199,5.0,0.0,35.0,5.0,4.0,4.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,9579.0,854560,GREAT SOUTHERN BANCORP,2016-03-03,4550.663,45.342,0.009963823
7201,6.0,0.0,26.0,6.0,15.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,10542.0,1114483,INTEGER HOLDINGS CORP,2016-03-01,2832.5429999999997,5.961,0.002104469
7202,6.0,0.0,29.0,8.0,10.0,4.0,0.0,0.0,0.0,9.0,7.0,10.0,0.0,0.0,19592.0,1386278,GREEN DOT CORP,2016-02-29,1740.344,41.6,0.02390332
7203,8.0,0.0,29.0,4.0,6.0,2.0,0.0,0.0,2.0,1.0,5.0,6.0,0.0,0.0,9968.0,1282977,GREENHILL & CO INC,2016-02-26,456.68199999999996,60.762,0.133051007
7204,5.0,0.0,111.0,32.0,6.0,3.0,0.0,3.0,0.0,10.0,5.0,13.0,1.0,0.0,22449.0,1385613,GREENLIGHT CAPITAL RE LTD,2016-02-22,2664.6929999999998,44.881,0.016842841
7207,3.0,0.0,24.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9058.0,1037390,GRIFFIN INDUSTRIAL REALTY,2016-02-12,223.623,0.5760000000000001,0.002575764
7209,2.0,2.0,47.0,23.0,3.0,0.0,5.0,1.0,0.0,3.0,7.0,6.0,4.0,0.0,19195.0,1031203,GROUP 1 AUTOMOTIVE INC,2016-02-17,4461.903,147.065,0.032960152
7211,5.0,0.0,17.0,2.0,8.0,5.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,8352.0,1076930,NOVANTA INC,2016-03-02,425.63699999999994,22.003,0.05169428400000001
7213,5.0,0.0,26.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,10014.0,1315255,GTT COMMUNICATIONS INC,2016-03-09,953.2610000000001,5.26,0.0055179009999999995
7214,6.0,0.0,37.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6561.0,1046203,GUARANTY FED BANCSHARES INC,2016-03-25,687.9789999999999,5.593999999999999,0.008131062
7215,12.0,1.0,11.0,21.0,11.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,14068.0,912463,GUESS INC,2016-03-25,1534.485,22.761,0.01483299
7217,2.0,0.0,8.0,5.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,4649.0,1031623,GULF ISLAND FABRICATION INC,2016-03-10,322.408,3.515,0.010902335
7219,9.0,1.0,22.0,2.0,5.0,4.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,9713.0,885462,GULF RESOURCES INC,2016-03-15,365.691,36.226,0.09906177599999999
7220,10.0,0.0,49.0,11.0,9.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,1.0,0.0,21709.0,1030749,GULFMARK OFFSHORE INC,2016-02-29,1053.903,-202.979,-0.19259742100000002
7221,25.0,1.0,53.0,25.0,15.0,3.0,1.0,0.0,0.0,6.0,16.0,10.0,0.0,0.0,35901.0,874499,GULFPORT ENERGY CORP,2016-02-19,4223.145,-979.709,-0.23198564100000002
7222,4.0,0.0,37.0,8.0,3.0,0.0,0.0,1.0,1.0,7.0,2.0,5.0,0.0,0.0,8036.0,1522690,GWG HOLDINGS INC,2016-03-22,643.242,0.392,0.0006094130000000001
7225,4.0,1.0,16.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,6266.0,1326380,GAMESTOP CORP,2016-03-28,4975.9,353.2,0.070982134
7226,3.0,0.0,19.0,1.0,7.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,13378.0,1575965,GAMING & LEISURE PPTYS,2016-02-22,7369.33,289.305,0.039257979
7227,5.0,0.0,15.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,6569.0,918580,GAMING PARTNERS INTL CORP,2016-03-24,79.999,5.183,0.06478831
7228,1.0,0.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6438.0,1635718,GANNETT CO INC -OLD,2016-02-25,2844.6809999999996,52.71,0.018529318
7229,10.0,1.0,81.0,4.0,5.0,6.0,1.0,2.0,0.0,15.0,7.0,4.0,5.0,0.0,22171.0,1509892,GARRISON CAPITAL INC,2016-03-02,406.54699999999997,-4.81,-0.01183135
7230,11.0,0.0,45.0,20.0,8.0,1.0,0.0,0.0,0.0,5.0,13.0,10.0,0.0,0.0,30684.0,1431372,GASTAR EXPLORATION INC,2016-03-10,300.204,-89.061,-0.296668266
7231,8.0,0.0,15.0,3.0,15.0,2.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0,0.0,10315.0,1487371,GENMARK DIAGNOSTICS INC,2016-02-23,80.324,-50.601000000000006,-0.629961157
7233,8.0,2.0,44.0,11.0,8.0,10.0,0.0,0.0,0.0,1.0,8.0,12.0,0.0,0.0,25069.0,1443799,GENER8 MARITIME INC,2016-03-21,2992.6690000000003,67.306,0.022490292000000002
7234,0.0,1.0,14.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5645.0,1496048,BROOKFIELD PROPERTY REIT,2016-02-19,22732.746,1288.367,0.056674499
7235,10.0,0.0,20.0,2.0,8.0,3.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,6764.0,1275229,GENERAL MOLY INC,2016-03-11,337.286,-8.067,-0.023917387999999998
7236,3.0,1.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,7484.0,1467858,GENERAL MOTORS CO,2016-02-03,221690.0,9427.0,0.042523343
7237,5.0,0.0,39.0,22.0,7.0,2.0,3.0,0.0,0.0,7.0,11.0,6.0,0.0,0.0,22904.0,1351051,GENESIS HEALTHCARE INC,2016-03-14,5779.201,-64.013,-0.011076445
7238,2.0,0.0,36.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,11287.0,1528356,GENIE ENERGY LTD,2016-03-15,121.81299999999999,-24.525,-0.20133319100000002
7239,0.0,0.0,9.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4342.0,1355848,GENIUS BRANDS INTL INC,2016-03-30,17.94,-6.212999999999999,-0.34632107
7240,11.0,0.0,52.0,15.0,7.0,3.0,0.0,1.0,0.0,5.0,6.0,4.0,1.0,0.0,23009.0,1398659,GENPACT LTD,2016-02-26,2885.88,269.684,0.093449485
7242,2.0,1.0,40.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,6183.0,1542299,GEORGETOWN BANCORP INC,2016-03-29,318.632,0.19399999999999998,0.000608853
7243,16.0,0.0,41.0,21.0,18.0,10.0,0.0,0.0,0.0,8.0,4.0,4.0,1.0,0.0,25806.0,1392380,GEVO INC,2016-03-30,112.324,-37.228,-0.331434066
7244,9.0,0.0,33.0,8.0,15.0,4.0,0.0,0.0,0.0,15.0,5.0,13.0,0.0,0.0,14974.0,1484504,GIGAMON INC,2016-02-24,400.999,49.431999999999995,0.12327212800000001
7245,12.0,0.0,33.0,12.0,15.0,3.0,0.0,2.0,3.0,7.0,11.0,14.0,0.0,0.0,22498.0,1629137,GLOBAL BLOOD THERAPEUTICS,2016-03-29,202.387,-82.46799999999999,-0.407476765
7247,5.0,1.0,38.0,2.0,18.0,1.0,0.0,1.0,0.0,7.0,2.0,12.0,4.0,0.0,16592.0,1512077,GLOBAL EAGLE ENTERTAINMENT,2016-03-17,1099.435,-112.932,-0.102718214
7248,6.0,0.0,50.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,10122.0,1494904,GLOBAL INDEMNITY LTD,2016-03-14,1972.9460000000001,49.868,0.025275907
7249,7.0,0.0,48.0,4.0,5.0,0.0,0.0,0.0,1.0,8.0,12.0,5.0,0.0,0.0,20960.0,1526113,GLOBAL NET LEASE INC,2016-02-29,2891.467,47.14,0.016303143
7251,2.0,0.0,36.0,17.0,17.0,2.0,0.0,1.0,0.0,2.0,4.0,6.0,1.0,0.0,18335.0,1366868,GLOBALSTAR INC,2016-02-26,1132.614,-132.64600000000002,-0.117114922
7253,9.0,1.0,35.0,8.0,24.0,3.0,0.0,0.0,0.0,11.0,10.0,9.0,2.0,0.0,25739.0,1609711,GODADDY INC,2016-03-03,3786.9,-16.5,-0.004357125999999999
7254,6.0,1.0,33.0,36.0,17.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,19110.0,1500435,GOPRO INC,2016-02-29,922.64,-419.00300000000004,-0.45413487399999997
7255,9.0,1.0,43.0,9.0,12.0,4.0,0.0,1.0,0.0,11.0,6.0,10.0,0.0,0.0,22630.0,1537054,GOGO INC,2016-02-25,1246.1960000000001,-124.505,-0.09990804
7258,8.0,0.0,21.0,2.0,12.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,9977.0,1011509,GOLDEN MINERALS CO,2016-02-25,14.008,-10.659,-0.76092233
7260,5.0,1.0,75.0,3.0,4.0,6.0,0.0,1.0,0.0,8.0,3.0,10.0,3.0,1.0,20866.0,1572694,GOLDMAN SACHS BDC INC,2016-03-02,1190.5330000000001,40.652,0.034146051000000004
7263,3.0,0.0,36.0,11.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,12184.0,1456772,OFFICE PROPERTIES INCOME TR,2016-02-18,2385.0660000000003,57.843,0.024252159
7264,10.0,0.0,21.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,17.0,0.0,1.0,19418.0,104889,GRAHAM HOLDINGS CO,2016-02-26,4432.67,168.59,0.03803351
7265,13.0,0.0,72.0,3.0,10.0,3.0,0.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,13835.0,1297587,GRAMERCY PROPERTY TRUST,2016-02-29,5603.526999999999,33.358000000000004,0.005953036
7266,7.0,4.0,29.0,28.0,3.0,3.0,0.0,3.0,1.0,7.0,3.0,8.0,1.0,0.0,32195.0,1434588,GRAND CANYON EDUCATION INC,2016-02-17,1092.493,148.514,0.135940459
7268,6.0,4.0,132.0,36.0,14.0,2.0,1.0,4.0,0.0,10.0,7.0,7.0,0.0,0.0,35012.0,1614806,GREAT AJAX CORP,2016-03-29,957.4019999999999,27.836,0.029074516
7270,14.0,0.0,49.0,13.0,14.0,7.0,0.0,0.0,1.0,4.0,6.0,5.0,0.0,0.0,21216.0,1372020,GREAT LAKES DREDGE & DOCK CP,2016-02-29,893.5880000000001,-8.177,-0.00915075
7271,12.0,1.0,66.0,2.0,5.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,14682.0,1606363,GREEN BANCORP INC,2016-03-30,4024.822,-0.972,-0.00024150099999999998
7272,3.0,5.0,36.0,27.0,7.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,18633.0,1373670,GREEN BRICK PARTNERS INC,2016-03-30,540.984,23.756,0.043912574
7274,2.0,0.0,43.0,2.0,7.0,3.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0,9595.0,1309402,GREEN PLAINS INC,2016-02-18,2506.492,10.663,0.004254153
7275,8.0,0.0,53.0,15.0,7.0,3.0,0.0,1.0,2.0,6.0,8.0,6.0,0.0,0.0,26526.0,1635650,GREEN PLAINS PARTNERS LP,2016-02-18,93.77600000000001,56.805,0.605752005
7283,10.0,1.0,36.0,16.0,22.0,1.0,0.0,1.0,0.0,5.0,10.0,6.0,0.0,0.0,18161.0,1490281,GROUPON INC,2016-02-12,1761.3770000000002,-194.58700000000002,-0.11047436199999999
7284,4.0,2.0,32.0,19.0,11.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,1.0,0.0,16801.0,1594109,GRUBHUB INC,2016-02-26,1197.507,49.556999999999995,0.041383473999999996
7285,9.0,0.0,121.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,1.0,16362.0,1324410,GUARANTY BANCORP,2016-02-17,3366.427,24.726999999999997,0.007345176
7287,4.0,0.0,18.0,1.0,5.0,3.0,0.0,0.0,1.0,4.0,4.0,3.0,0.0,0.0,6094.0,1589061,GYRODYNE LLC,2016-03-30,38.988,,
7288,6.0,1.0,15.0,17.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,11167.0,1339605,H&E EQUIPMENT SERVICES INC,2016-02-25,1241.611,37.172,0.029938522999999998
7289,1.0,0.0,12.0,37.0,6.0,4.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,8353.0,1057379,HACKETT GROUP INC,2016-03-16,159.299,21.541,0.135223699
7290,7.0,0.0,26.0,9.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,14560.0,1282648,BATTALION OIL CORP,2016-02-26,1319.67,-467.235,-0.35405442299999995
7291,3.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,3499.0,315213,ROBERT HALF INTL INC,2016-02-17,1777.971,343.389,0.19313532100000003
7292,9.0,0.0,19.0,6.0,8.0,1.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,0.0,17813.0,788965,HALLADOR ENERGY CO,2016-03-11,528.506,12.51,0.023670497999999998
7293,6.0,0.0,30.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,5198.0,819913,HALLMARK FINANCIAL SERVICES,2016-03-10,1162.46,6.526,0.005613956999999999
7294,9.0,0.0,19.0,5.0,9.0,0.0,0.0,1.0,0.0,6.0,11.0,3.0,0.0,0.0,11943.0,1159036,HALOZYME THERAPEUTICS INC,2016-02-29,261.515,-103.023,-0.39394681
7295,6.0,0.0,33.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,7866.0,1143155,XENITH BANKSHARES INC,2016-03-25,3267.192,57.042,0.017459028999999997
7296,5.0,0.0,40.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,8007.0,750577,HANCOCK WHITNEY CORP,2016-02-26,23975.302000000003,149.296,0.006227075
7297,4.0,0.0,19.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5146.0,106618,HANDY & HARMAN LTD,2016-02-26,836.52,-10.944,-0.013082771000000002
7298,15.0,0.0,99.0,8.0,10.0,4.0,1.0,1.0,0.0,4.0,5.0,11.0,0.0,0.0,14085.0,944695,HANOVER INSURANCE GROUP INC,2016-02-25,14220.4,155.1,0.010906866000000001
7299,7.0,0.0,16.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3543.0,313716,HARDINGE INC,2016-03-10,297.55,1.224,0.004113594
7300,1.0,1.0,23.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6481.0,793952,HARLEY-DAVIDSON INC,2016-02-18,9890.24,692.164,0.06998455
7301,8.0,0.0,26.0,6.0,8.0,3.0,0.0,0.0,0.0,11.0,4.0,3.0,0.0,1.0,13257.0,851310,HARMONIC INC,2016-03-24,554.069,-72.314,-0.130514431
7302,13.0,1.0,57.0,9.0,4.0,5.0,0.0,0.0,0.0,5.0,7.0,4.0,4.0,1.0,15398.0,893739,180 DEGREE CPTL CORP,2016-03-15,74.622,-16.366,-0.21931869999999998
7303,8.0,0.0,22.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,6866.0,45876,HARSCO CORP,2016-02-26,1581.386,-85.667,-0.0541721
7304,5.0,0.0,20.0,5.0,9.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,8698.0,45919,HARTE HANKS INC,2016-03-14,213.437,-130.937,-0.61346908
7305,20.0,1.0,255.0,4.0,9.0,0.0,1.0,1.0,0.0,13.0,11.0,10.0,0.0,5.0,19938.0,874766,HARTFORD FINANCIAL SERVICES,2016-02-26,223432.0,896.0,0.004010169
7307,9.0,0.0,39.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,14650.0,845289,HARVEST NATURAL RESOURCES,2016-03-29,107.09700000000001,66.571,0.621595376
7308,8.0,0.0,23.0,5.0,23.0,2.0,0.0,1.0,0.0,1.0,4.0,5.0,3.0,4.0,10915.0,46080,HASBRO INC,2016-02-24,5091.366,551.38,0.108297066
7310,7.0,0.0,73.0,8.0,4.0,0.0,1.0,1.0,0.0,4.0,8.0,8.0,0.0,0.0,27254.0,354707,HAWAIIAN ELECTRIC INDS,2016-02-23,11881.981000000002,250.146,0.02105255
7311,3.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,7555.0,1172222,HAWAIIAN HOLDINGS INC,2016-02-08,2708.6009999999997,235.43200000000002,0.086920148
7312,3.0,4.0,34.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,6181.0,893847,HAWTHORN BANCSHARES INC,2016-03-30,1287.048,7.282,0.005657909
7313,12.0,1.0,101.0,8.0,25.0,2.0,0.0,0.0,0.0,6.0,14.0,16.0,2.0,4.0,24682.0,1006837,HC2 HOLDINGS INC,2016-03-15,2835.276,-94.54899999999999,-0.033347371
7314,2.0,3.0,18.0,6.0,3.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,0.0,4.0,13574.0,860730,HCA HEALTHCARE INC,2016-02-26,33758.0,2890.0,0.085609337
7315,7.0,0.0,37.0,7.0,8.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,10102.0,1400810,HCI GROUP INC,2016-03-04,670.064,29.021,0.043310787999999996
7316,14.0,0.0,54.0,14.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,18107.0,765880,HEALTHPEAK PROPERTIES INC,2016-02-09,15759.265,627.747,0.03983352
7321,3.0,0.0,32.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5797.0,899749,HEALTHCARE REALTY TRUST INC,2016-02-16,3040.647,85.571,0.028142366000000002
7322,2.0,0.0,15.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4011.0,731012,HEALTHCARE SERVICES GROUP,2016-02-19,528.446,77.396,0.146459619
7323,3.0,1.0,24.0,1.0,2.0,4.0,0.0,0.0,0.0,7.0,3.0,8.0,1.0,0.0,11312.0,1360604,HEALTHCARE TRUST OF AMERICA,2016-02-22,3747.844,45.912,0.012250243000000001
7324,3.0,0.0,16.0,10.0,9.0,2.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,12015.0,1428336,HEALTHEQUITY INC,2016-03-31,279.13599999999997,26.375999999999998,0.09449157400000001
7325,8.0,0.0,39.0,19.0,11.0,0.0,1.0,1.0,0.0,8.0,7.0,16.0,0.0,0.0,24716.0,785161,ENCOMPASS HEALTH CORP,2016-02-25,4681.9,247.6,0.052884513
7326,5.0,0.0,17.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,7410.0,1095565,HEALTHSTREAM INC,2016-02-26,396.0,3.755,0.009482323
7327,4.0,0.0,26.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,8073.0,704415,TIVITY HEALTH INC,2016-03-04,544.7819999999999,-129.111,-0.23699571600000002
7328,3.0,3.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,5789.0,799233,HEARTLAND EXPRESS INC,2016-02-29,738.2280000000001,56.386,0.076380197
7329,4.0,1.0,63.0,5.0,6.0,3.0,0.0,3.0,1.0,4.0,2.0,8.0,1.0,0.0,8485.0,920112,HEARTLAND FINANCIAL USA INC,2016-03-11,8247.079,80.34899999999999,0.009742721999999999
7331,9.0,1.0,47.0,55.0,14.0,0.0,0.0,4.0,3.0,8.0,6.0,13.0,1.0,0.0,34423.0,1476963,HEAT BIOLOGICS INC,2016-02-18,8.897,-12.574000000000002,-1.4132853769999998
7332,9.0,0.0,57.0,9.0,8.0,1.0,0.0,1.0,0.0,4.0,12.0,7.0,3.0,0.0,16670.0,719413,HECLA MINING CO,2016-02-23,2371.677,69.547,0.029323976
7333,3.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2783.0,1066605,HEIDRICK & STRUGGLES INTL,2016-03-10,581.502,15.413,0.026505498
7334,5.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,5171.0,866829,HELIX ENERGY SOLUTIONS GROUP,2016-02-29,2246.9410000000003,-81.445,-0.036247058
7335,8.0,4.0,41.0,17.0,10.0,3.0,0.0,0.0,0.0,3.0,3.0,17.0,4.0,0.0,30507.0,1567345,HEMISPHERE MEDIA GROUP INC,2016-03-14,530.441,18.0,0.033934028
7336,11.0,0.0,34.0,25.0,22.0,2.0,0.0,1.0,0.0,17.0,11.0,9.0,0.0,6.0,23728.0,946644,AIM IMMUNOTECH INC,2016-03-29,18.873,-7.502000000000001,-0.397499073
